as_of,calculation_version,daily_avg_price,data_quality,dealer_consecutive_buy_days,dealer_consecutive_sell_days,dealer_flow_acceleration,dealer_net_10d,dealer_net_1d,dealer_net_20d,dealer_net_5d,duplicate_stock_id,foreign_buy_rank_10d,foreign_buy_rank_1d,foreign_buy_rank_20d,foreign_buy_rank_5d,foreign_consecutive_buy_days,foreign_consecutive_sell_days,foreign_flow_acceleration,foreign_net_10d,foreign_net_1d,foreign_net_20d,foreign_net_3d,foreign_net_5d,foreign_net_pct_volume,foreign_sell_rank_10d,foreign_sell_rank_1d,foreign_sell_rank_20d,foreign_sell_rank_5d,inst_10d_avg_buy_cost,inst_10d_buy_amount,inst_10d_buy_shares,inst_10d_sell_shares,inst_20d_avg_buy_cost,inst_20d_buy_amount,inst_20d_buy_shares,inst_20d_sell_shares,inst_5d_avg_buy_cost,inst_5d_buy_amount,inst_5d_buy_shares,inst_5d_sell_shares,inst_acceleration,inst_cost_position,inst_flow_amount_10d,inst_flow_amount_1d,inst_flow_amount_20d,inst_flow_amount_3d,inst_flow_amount_5d,inst_flow_trend,inst_net_10d_shares,inst_net_1d_shares,inst_net_20d_shares,inst_net_3d_shares,inst_net_5d_shares,institutional_age_days,institutional_buy_rank_10d,institutional_buy_rank_1d,institutional_buy_rank_20d,institutional_buy_rank_5d,institutional_consecutive_buy_days,institutional_consecutive_sell_days,institutional_flow_acceleration,institutional_flow_grade,institutional_generated_at,institutional_net_10d,institutional_net_1d,institutional_net_20d,institutional_net_3d,institutional_net_5d,institutional_net_pct_volume,institutional_sell_rank_10d,institutional_sell_rank_1d,institutional_sell_rank_20d,institutional_sell_rank_5d,institutional_stale,market,market_data_quality,mixed_snapshot,name,price_response_to_flow,price_vs_inst_10d_cost_pct,price_vs_inst_20d_cost_pct,price_vs_inst_5d_cost_pct,reference_close,row_count,security_type,source,stock_id,stock_name,symbol,trust_buy_rank_10d,trust_buy_rank_1d,trust_buy_rank_20d,trust_buy_rank_5d,trust_consecutive_buy_days,trust_consecutive_sell_days,trust_flow_acceleration,trust_net_10d,trust_net_1d,trust_net_20d,trust_net_3d,trust_net_5d,trust_net_pct_volume,trust_sell_rank_10d,trust_sell_rank_1d,trust_sell_rank_20d,trust_sell_rank_5d
2026-09-07,institutional_features_v2,92.26361822978643,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,943,1062,82,924,0,4,-269065.0,-2047247.0,-3550003.0,8287272.0,-7625618.0,-1158156.0,,116,27,957,143,93.85124872151142,1495513454.194869,15934934.0,12349586.0,92.99342142810455,3885062700.587759,41777823.0,21265257.0,94.58911196273182,1075147614.069951,11366505.0,8705775.0,ACCELERATING,NEAR_20D_COST,351822838.1556465,-227486284.27078018,1933261489.0877957,-512031542.7579897,262795378.6387617,SHORT_TERM_SELL,3585348.0,-2465612.0,20512566.0,-5524690.0,2660730.0,0,93,1057,50,72,0,4,1736112.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,3585348.0,-2465612.0,20512566.0,-5524690.0,2660730.0,,966,32,989,995,False,TSE,GOOD,False,神達,UNKNOWN,-1.3332254376543395,-0.42306372005972426,-2.1028973858170263,92.6,1345,ordinary_stock,TWSE_T86,3706,神達,3706,31,31,28,31,7,0,1849400.0,4660600.0,879000.0,8268103.0,2690000.0,3255000.0,,1028,1058,1011,1036
2026-09-07,institutional_features_v2,99.66488515182948,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,675,701,279,743,0,2,-270928.0,-153132.0,-71000.0,553721.0,-69206.0,-212030.0,,384,388,760,324,102.23427534479958,44422530.61999628,434517.0,645750.0,103.44021854132424,174046442.91326135,1682580.0,1225580.0,100.36463252734399,8292025.574776633,82619.0,317908.0,REVERSING,BELOW_20D_COST,-20802742.187303223,-9079570.702216817,49489097.53250803,-8286375.03456585,-23620693.413924556,SHORT_TERM_SELL,-211233.0,-91101.0,457000.0,-83544.0,-235289.0,0,714,752,313,754,0,2,-259345.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-211233.0,-91101.0,457000.0,-83544.0,-235289.0,,345,337,726,313,False,TSE,GOOD,False,上緯投控,UNKNOWN,-2.5767046677008465,-3.712500413743891,-0.7618545578151448,99.6,1345,ordinary_stock,TWSE_T86,3708,上緯投控,3708,143,143,169,131,4,0,54000.0,54000.0,2000.0,50000.0,31000.0,54000.0,,917,945,870,935
2026-09-07,institutional_features_v2,618.181841112725,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,40,7,28,18,1,0,29628582.0,16796620.0,18355617.0,39437936.0,18262090.0,23212601.0,,1019,1082,1011,1049,611.4429776694302,18915050881.387547,30935102.0,22440534.0,611.182309428854,24798949564.894855,40575372.0,34119962.0,611.820497897696,18193429603.118736,29736548.0,10312441.0,REVERSING,NEAR_20D_COST,5792293138.915587,11448122497.385218,4611745759.003677,11535959960.759613,12103897667.414427,PERSISTENT_BUY,8494568.0,18519021.0,6455410.0,18621198.0,19424107.0,0,61,7,104,27,1,0,30353646.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,8494568.0,18519021.0,6455410.0,18621198.0,19424107.0,,998,1082,935,1040,False,TSE,GOOD,False,日月光投控,UNKNOWN,1.563027572415221,1.606344035108065,1.5003587055102185,621.0,1345,ordinary_stock,TWSE_T86,3711,日月光投控,3711,1054,1082,1036,1060,0,1,12828.0,-10365092.0,-510015.0,-35082156.0,-273015.0,-5176132.0,,5,7,3,7
2026-09-07,institutional_features_v2,20.821868898691157,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,87,828,139,139,0,4,-2657429.0,3487061.0,-190940.0,2967048.0,-588284.0,414816.0,,972,261,900,928,21.14443983339686,100137846.88478503,4735895.0,1260834.0,21.211160741862898,119065223.71596052,5613329.0,2674281.0,21.477162011088552,25743600.244591292,1198650.0,782834.0,DECELERATING,BELOW_20D_COST,73727431.71670811,-3975727.6475160895,61908567.33007942,-12305271.81347659,9303701.801662562,SHORT_TERM_SELL,3475061.0,-190940.0,2939048.0,-588284.0,415816.0,0,94,842,150,160,0,4,-2643429.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,3475061.0,-190940.0,2939048.0,-588284.0,415816.0,,965,247,889,907,False,TSE,GOOD,False,永崴投控,UNKNOWN,-2.3383917346247785,-2.6455918593619288,-3.851356201817979,20.65,1345,ordinary_stock,TWSE_T86,3712,永崴投控,3712,576,599,553,575,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,571,595,569,590
2026-09-07,institutional_features_v2,67.04489586689279,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,42,1029,54,31,0,1,8175117.0,13275391.0,-1721598.0,16003781.0,8832554.0,10725254.0,,1017,60,985,1036,64.4051787096715,1134557828.2440293,17615941.0,3848415.0,62.39766805598486,1647660967.1294055,26405810.0,10109400.0,65.46450102807736,824282124.3628141,12591284.0,1611144.0,ACCELERATING,ABOVE_20D_COST,887030791.1820503,-108018981.7065691,1042275681.6082492,594867823.9425017,716263142.6562449,MIXED,13767526.0,-1611144.0,16296410.0,9048120.0,10980140.0,0,47,1032,56,36,0,1,8192754.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,13767526.0,-1611144.0,16296410.0,9048120.0,10980140.0,,1012,57,983,1031,False,TSE,GOOD,False,富采,UNKNOWN,4.339435657693169,7.696332400926198,2.651053539960979,67.2,1345,ordinary_stock,TWSE_T86,3714,富采,3714,186,600,847,576,0,0,-2000.0,2000.0,0.0,-4636.0,0.0,0.0,,874,596,192,591
2026-09-07,institutional_features_v2,119.64079396083953,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,1019,848,993,1014,0,4,-1112726.0,-6566322.0,-217326.0,-11040998.0,-1935490.0,-3839524.0,,40,241,46,53,124.13889818411332,332291030.2144926,2676768.0,9049268.0,120.82556935864186,464126051.32165736,3841290.0,14986275.0,130.43986533948274,201198535.5712692,1542462.0,5400751.0,ACCELERATING,NEAR_20D_COST,-785320845.9175287,-19285976.345693372,-1371185074.870264,-233479244.91935423,-469491626.0892985,PERSISTENT_SELL,-6372500.0,-161199.0,-11144985.0,-1953171.0,-3858289.0,0,1018,814,1002,1021,0,4,-1344078.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-6372500.0,-161199.0,-11144985.0,-1953171.0,-3858289.0,,41,275,37,46,False,TSE,GOOD,False,定穎投控,UNKNOWN,-3.736861090254928,-1.0970934096798834,-8.386903276088676,119.5,1345,ordinary_stock,TWSE_T86,3715,定穎投控,3715,577,601,813,577,0,0,0.0,0.0,0.0,-982.0,0.0,0.0,,572,597,226,592
2026-09-07,institutional_features_v2,34.02464263517713,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,882,796,723,798,0,3,275564.0,-1053034.0,-141705.0,-365629.0,-332705.0,-388735.0,,177,293,316,269,34.59684026531304,1430613.9418109595,41351.0,1106385.0,35.10573608148494,35637974.14621633,1015161.0,1398790.0,34.59684026531304,1430613.9418109595,41351.0,434086.0,DECELERATING,BELOW_20D_COST,-37078722.72310669,-4991585.197793661,-13369902.722765127,-11516614.620275598,-13426690.388876723,PERSISTENT_SELL,-1065034.0,-146705.0,-383629.0,-337705.0,-392735.0,0,887,808,727,812,0,3,279564.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-1065034.0,-146705.0,-383629.0,-337705.0,-392735.0,,172,281,312,255,False,TSE,GOOD,False,中化控股,UNKNOWN,-2.0141731440477706,-3.4345842476747213,-2.0141731440477706,33.9,1345,ordinary_stock,TWSE_T86,3716,中化控股,3716,578,602,554,578,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,573,598,570,593
2026-09-07,institutional_features_v2,21.934689055775884,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,910,1001,839,917,0,1,-731097.0,-1456009.0,-1075000.0,-1158032.0,-1109594.0,-1093553.0,,149,88,200,150,22.49274183030084,18984796.30718895,844041.0,2077455.0,22.61212035480278,52467309.87741528,2320318.0,3176269.0,22.297394565246723,11101515.9957233,497884.0,1484092.0,ACCELERATING,BELOW_20D_COST,-27382034.99662486,-22883079.206480466,-18697010.774013564,-22919801.53587517,-21638415.166787114,PERSISTENT_SELL,-1233414.0,-1043237.0,-855951.0,-1044461.0,-986208.0,0,897,1005,808,917,0,1,-739002.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-1233414.0,-1043237.0,-855951.0,-1044461.0,-986208.0,,162,84,231,150,False,TSE,GOOD,False,聯嘉投控,UNKNOWN,-2.857552161270871,-3.3704064141021894,-2.006488085132785,21.85,1345,ordinary_stock,TWSE_T86,3717,聯嘉投控,3717,579,603,555,579,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,574,599,571,594
2026-09-07,institutional_features_v2,70.92872835843318,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,562,199,367,533,2,0,1044.0,-14956.0,39000.0,191292.0,36000.0,-6956.0,,497,890,672,534,71.03546556035302,5769642.583742993,81222.0,110520.0,71.45416779212634,25279198.389834043,353782.0,189292.0,70.94257098381541,4578420.703582495,64537.0,61020.0,REVERSING,NEAR_20D_COST,-2082992.764139459,2734302.478217599,11807697.163768338,3226638.329433552,248491.47978597926,SHORT_TERM_BUY,-29298.0,38550.0,164490.0,45487.0,3517.0,0,589,213,402,496,2,0,36332.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-29298.0,38550.0,164490.0,45487.0,3517.0,,470,876,637,571,False,TSE,GOOD,False,佳醫,UNKNOWN,0.2316229482682841,-0.35570744153897715,0.36286958960554117,71.2,1345,ordinary_stock,TWSE_T86,4104,佳醫,4104,580,604,556,580,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,575,600,572,595
2026-09-07,institutional_features_v2,24.355455199122023,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,684,639,659,661,0,6,-39000.0,-169000.0,-38000.0,-150693.0,-70000.0,-104000.0,,375,451,380,406,24.21062791758801,266316.9070934681,11000.0,170999.0,24.46082104902999,2886376.883785539,118000.0,260692.0,,,0,86961.0,ACCELERATING,NEAR_20D_COST,-3916303.1705817515,-852440.9319692708,-3496325.806506433,-1290582.4687075268,-2120872.3318021004,PERSISTENT_SELL,-159999.0,-35000.0,-142692.0,-52961.0,-86961.0,0,684,647,654,660,0,6,-13923.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-159999.0,-35000.0,-142692.0,-52961.0,-86961.0,,375,442,385,407,False,TSE,GOOD,False,雃博,UNKNOWN,0.9887066259776534,-0.04423829031864335,,24.45,1345,ordinary_stock,TWSE_T86,4106,雃博,4106,581,605,557,581,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,576,601,573,596
2026-09-07,institutional_features_v2,11.259042000747788,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,405,492,409,341,0,1,35203.0,49203.0,-2000.0,138150.0,8203.0,42203.0,,654,595,630,726,11.346744235514764,1295832.2319284927,114203.0,62000.0,11.238397573073133,2687662.7796004396,239150.0,97000.0,11.41551642153354,504600.0723810471,44203.0,2000.0,ACCELERATING,NEAR_20D_COST,573859.8884795477,-22518.084001495576,1581434.4118376556,93335.68482263462,482081.98837955156,MIXED,52203.0,-2000.0,142150.0,8203.0,42203.0,0,414,513,417,356,0,1,32203.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,52203.0,-2000.0,142150.0,8203.0,42203.0,,645,580,622,711,False,TSE,GOOD,False,懷特,UNKNOWN,0.4693484173067697,1.4379490125359329,-0.13592395613633013,11.4,1345,ordinary_stock,TWSE_T86,4108,懷特,4108,582,606,558,582,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,577,602,574,597
2026-09-07,institutional_features_v2,55.069386787764806,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,618,499,500,694,0,4,-215721.0,-59941.0,-3000.0,22132.0,-177831.0,-137831.0,,441,587,539,373,54.44347462241381,10255408.427674845,188368.0,241105.0,54.00848582914887,28760652.882224184,532521.0,489855.0,55.867464267049954,3097795.026143653,55449.0,195031.0,REVERSING,NEAR_20D_COST,-2928629.557615578,110138.77357552962,2210513.7984083267,-9467505.69071526,-7663359.50065028,MIXED,-52737.0,2000.0,42666.0,-171831.0,-139582.0,0,620,470,493,702,1,0,-226427.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-52737.0,2000.0,42666.0,-171831.0,-139582.0,,439,616,546,365,False,TSE,GOOD,False,旭富,UNKNOWN,0.2875007127516316,1.0952245036499164,-2.2686983983940867,54.6,1345,ordinary_stock,TWSE_T86,4119,旭富,4119,583,607,559,583,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,578,603,575,598
2026-09-07,institutional_features_v2,20.55830706888789,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,503,424,599,416,1,0,28000.0,6000.0,4000.0,-51192.0,9000.0,17000.0,,557,663,440,653,20.63658694401181,639734.1952643661,31000.0,23000.0,20.733037699439663,1306181.3750646987,63000.0,117192.0,20.619539052233957,391771.2419924452,19000.0,1000.0,REVERSING,NEAR_20D_COST,164666.07491764464,82233.22827555155,-1126144.200122853,184967.7909036183,371276.54041396925,SHORT_TERM_BUY,8000.0,4000.0,-54192.0,9000.0,18000.0,0,506,443,610,433,1,0,28000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,8000.0,4000.0,-54192.0,9000.0,18000.0,,551,643,429,636,False,TSE,GOOD,False,亞諾法,UNKNOWN,-0.6618678969656067,-1.123992069169688,-0.5797367823361044,20.5,1345,ordinary_stock,TWSE_T86,4133,亞諾法,4133,584,608,560,584,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,579,604,576,599
2026-09-07,institutional_features_v2,78.0882336863683,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,859,712,863,832,0,12,-101922.0,-873176.0,-77240.0,-1497286.0,-216623.0,-487549.0,,200,377,176,235,,,0,989467.0,92.64810845399658,9654581.437665623,104207.0,1799798.0,,,0,556835.0,ACCELERATING,BELOW_20D_COST,-82768842.93123555,-6405031.191656987,-147207723.06107697,-22461121.93378283,-45356871.88640039,PERSISTENT_SELL,-989467.0,-82023.0,-1695591.0,-282560.0,-556835.0,0,880,736,875,852,0,12,-124203.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-989467.0,-82023.0,-1695591.0,-282560.0,-556835.0,,179,353,164,215,False,TSE,GOOD,False,麗豐-KY,UNKNOWN,,-15.702542336544623,,78.1,1345,ordinary_stock,TWSE_T86,4137,麗豐-KY,4137,179,134,208,172,1,0,2996.0,2996.0,4582.0,1949.0,5624.0,2996.0,,880,955,831,895
2026-09-07,institutional_features_v2,17.749515421269418,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,218,78,134,306,1,0,-255978.0,384024.0,371023.0,3053260.0,50023.0,64023.0,,841,1011,905,761,17.938936890721752,21517970.06766343,1199512.0,789922.0,17.876246052458924,76980978.91059333,4306328.0,1243871.0,17.74666081962848,8785999.091920849,495079.0,411292.0,DECELERATING,NEAR_20D_COST,7535055.195759423,6826836.370844065,54948974.31228051,1257749.462836937,1527238.713611751,PERSISTENT_BUY,409590.0,384621.0,3062457.0,68709.0,83787.0,0,230,91,148,292,1,0,-242016.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,409590.0,384621.0,3062457.0,68709.0,83787.0,,829,998,891,775,False,TSE,GOOD,False,國光生,UNKNOWN,-1.3319456564080734,-0.9859231739243302,-0.26292731969539407,17.7,1345,ordinary_stock,TWSE_T86,4142,國光生,4142,585,609,561,585,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,580,605,577,600
2026-09-07,institutional_features_v2,31.2177502187393,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,552,461,576,518,2,0,1000.0,-7000.0,1000.0,-29000.0,-1000.0,-3000.0,,507,627,463,546,32.425530784767766,875489.3311887297,27000.0,26000.0,32.17741973572397,1802225.101978164,56009.0,78009.0,31.621758895800202,63243.5177916004,2000.0,1000.0,ACCELERATING,NEAR_20D_COST,14328.900234518198,0.0,-705879.6493658018,31588.888888888887,31403.08006152054,MIXED,1000.0,0.0,-22000.0,1000.0,1000.0,0,535,487,576,514,0,0,1000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,1000.0,0.0,-22000.0,1000.0,1000.0,,525,598,463,554,False,TSE,GOOD,False,全宇生技-KY,UNKNOWN,-2.3917288815271442,-1.6390989086624064,0.08930908711579644,31.65,1345,ordinary_stock,TWSE_T86,4148,全宇生技-KY,4148,586,610,562,586,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,581,606,578,601
2026-09-07,institutional_features_v2,14.343437258168176,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,382,734,334,428,0,1,-38970.0,66968.0,-90001.0,317702.0,30999.0,13999.0,,677,355,705,639,14.380342107182239,3163229.47297477,219969.0,165001.0,14.697835647664865,9978904.44111864,678937.0,379235.0,14.305671488982403,1945571.3225016068,136000.0,119001.0,DECELERATING,BELOW_20D_COST,792432.3208706449,-1276580.2594142258,4483997.5944565805,523652.95413003955,238975.35166108477,MIXED,54968.0,-89001.0,299702.0,36999.0,16999.0,0,410,748,353,435,0,1,-20970.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,54968.0,-89001.0,299702.0,36999.0,16999.0,,649,341,686,632,False,TSE,GOOD,False,訊映,UNKNOWN,-0.5586939906117472,-2.7067634800234774,-0.03964503859025248,14.3,1345,ordinary_stock,TWSE_T86,4155,訊映,4155,587,611,563,587,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,582,607,579,602
2026-09-07,institutional_features_v2,26.00814257420825,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,722,683,636,485,0,1,261491.0,-252595.0,-59000.0,-104400.0,-105817.0,4448.0,,337,406,403,582,26.164228943164726,7319521.539537162,279753.0,521097.0,26.227680506873533,20310427.280037288,774389.0,855197.0,25.946936163255167,3793831.271110354,146215.0,133190.0,REVERSING,NEAR_20D_COST,-6205771.002601459,-1378431.5564330372,-2147245.4248414887,-2568067.381183701,325724.3501647499,SHORT_TERM_SELL,-241344.0,-53000.0,-80808.0,-98541.0,13025.0,0,727,690,629,447,0,1,267394.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-241344.0,-53000.0,-80808.0,-98541.0,13025.0,,332,399,410,620,False,TSE,GOOD,False,承業醫,UNKNOWN,-1.0098862219050986,-1.2493689893304127,-0.18089289216981497,25.9,1345,ordinary_stock,TWSE_T86,4164,承業醫,4164,588,612,564,588,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,583,608,580,603
2026-09-07,institutional_features_v2,149.9703907817975,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,372,166,474,297,2,0,68061.0,73939.0,65000.0,47377.0,62000.0,71000.0,,687,922,565,770,152.43995944255116,18882737.77614881,123870.0,48931.0,153.11356128929611,51644744.88219571,337297.0,287920.0,150.49481543799945,13093048.943105951,87000.0,16000.0,ACCELERATING,NEAR_20D_COST,11353681.875789937,9748075.400816837,5855202.024506522,9273373.456828132,10662997.40444353,PERSISTENT_BUY,74939.0,65000.0,49377.0,62000.0,71000.0,0,389,173,483,310,2,0,67061.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,74939.0,65000.0,49377.0,62000.0,71000.0,,670,915,556,756,False,TSE,GOOD,False,泰宗,UNKNOWN,-1.2726055882232412,-1.7069430475580072,0.0034450103715943925,150.5,1345,ordinary_stock,TWSE_T86,4169,泰宗,4169,589,613,565,589,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,584,609,581,604
2026-09-07,institutional_features_v2,16.952908587257618,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,582,402,654,552,1,0,-3000.0,-31000.0,5000.0,-139999.0,3000.0,-17000.0,,476,680,385,515,17.43082436970983,1098141.9352917192,63000.0,88000.0,17.41258466140263,1567132.6195262366,90000.0,222999.0,16.989600331089676,169896.00331089675,10000.0,24000.0,ACCELERATING,BELOW_20D_COST,-404619.9279519022,101717.45152354571,-2316575.183764171,68143.36947005396,-234820.9011959521,SHORT_TERM_BUY,-25000.0,6000.0,-132999.0,4000.0,-14000.0,0,577,413,650,561,1,0,-3000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-25000.0,6000.0,-132999.0,4000.0,-14000.0,,481,675,389,507,False,TSE,GOOD,False,永笙-KY,UNKNOWN,-2.47162360524088,-2.369462486044238,0.06121196913204674,17.0,1345,ordinary_stock,TWSE_T86,4178,永笙-KY,4178,590,614,566,590,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,585,610,582,605
2026-09-07,institutional_features_v2,26.021369433877826,GOOD,0,0,0.0,0.0,0.0,,0.0,False,473,403,,481,3,0,-4000.0,14000.0,5000.0,,8000.0,5000.0,,587,681,,587,25.834824454165563,465026.8401749801,18000.0,4000.0,,,,,25.93408823926746,207472.7059141397,8000.0,2000.0,DECELERATING,UNKNOWN,361324.4766201585,130106.84716938913,,207472.7059141397,155505.05032636365,UNKNOWN,14000.0,5000.0,,8000.0,6000.0,0,482,428,,487,3,0,-2000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,14000.0,5000.0,,8000.0,6000.0,,576,659,,580,False,TSE,GOOD,False,佐登-KY,UNKNOWN,0.6393523057510286,,0.2541510622021459,26.0,1345,ordinary_stock,TWSE_T86,4190,佐登-KY,4190,591,615,,591,0,0,0.0,0.0,0.0,,0.0,0.0,,586,611,,606
2026-09-07,institutional_features_v2,13.584559899766981,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,656,516,693,666,0,4,-92000.0,-122000.0,-5000.0,-238000.0,-110000.0,-107000.0,,403,573,346,401,14.246223398848404,240604.4669831507,16889.0,133885.0,14.23971313755227,394468.533336473,27702.0,492709.0,14.221744307982155,88146.37122087339,6198.0,112217.0,ACCELERATING,BELOW_20D_COST,-1610115.6213944957,-57938.14797250617,-6754543.491390875,-1526440.5845683399,-1452864.3406922272,PERSISTENT_SELL,-116996.0,-4265.0,-465007.0,-111186.0,-106019.0,0,660,530,748,682,0,4,-95042.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-116996.0,-4265.0,-465007.0,-111186.0,-106019.0,,399,559,291,385,False,TSE,GOOD,False,基米-創,UNKNOWN,-3.483192597474749,-3.439066031890925,-3.3170636299330813,13.75,1345,ordinary_stock,TWSE_T86,4195,基米-創,4195,592,616,567,592,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,587,612,583,607
2026-09-07,institutional_features_v2,15.030570663498418,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,853,909,164,889,0,2,-891861.0,-792109.0,-431000.0,1972184.0,-510800.0,-841985.0,,206,180,875,178,15.19353981822148,5489471.516942875,361303.0,1369412.0,15.365289589024412,53738072.11938713,3497368.0,1707184.0,15.209899013416374,4184304.058186898,275104.0,1152089.0,ACCELERATING,BELOW_20D_COST,-15151253.241649818,-6478175.955967818,28020836.843586046,-7040740.618069454,-13185531.563821347,SHORT_TERM_SELL,-1008109.0,-431000.0,1790184.0,-468800.0,-876985.0,0,881,914,185,907,0,2,-745861.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-1008109.0,-431000.0,1790184.0,-468800.0,-876985.0,,178,175,854,160,False,TSE,GOOD,False,炎洲,UNKNOWN,-1.2738296706167773,-2.3773687238888286,-1.3800158254254402,15.0,1345,ordinary_stock,TWSE_T86,4306,炎洲,4306,593,617,568,593,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,588,613,584,608
2026-09-07,institutional_features_v2,8.199480210558773,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,332,733,363,442,0,1,-85510.0,108490.0,-90000.0,202490.0,-17510.0,11490.0,,727,356,676,625,8.37669593453072,1604053.5045032874,191490.0,40000.0,8.435975823939554,3775014.8214547113,447490.0,142000.0,8.32957907261062,703766.1358448713,84490.0,39000.0,DECELERATING,BELOW_20D_COST,1275884.855989553,-319779.7282117922,2586429.0596904913,283414.63256056316,383986.4076330791,MIXED,151490.0,-39000.0,305490.0,33490.0,45490.0,0,316,658,349,344,0,1,-60510.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,151490.0,-39000.0,305490.0,33490.0,45490.0,,743,431,690,723,False,TSE,GOOD,False,如興,UNKNOWN,-3.661299597451617,-4.3382749260730495,-3.116352823447821,8.07,1345,ordinary_stock,TWSE_T86,4414,如興,4414,594,618,569,594,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,589,614,585,609
2026-09-07,institutional_features_v2,7.5589748703629835,GOOD,0,0,0.0,0.0,0.0,0.0,0.0,False,554,275,582,462,2,0,26000.0,-10000.0,19000.0,-34000.0,17000.0,8000.0,,503,816,457,602,7.6478143280824264,382390.7164041213,50000.0,55000.0,7.780192033532676,964743.8121580518,124000.0,152000.0,7.558618268496127,188965.45671240316,25000.0,15000.0,REVERSING,BELOW_20D_COST,-37844.96379019977,143620.5225368967,-212898.68826278203,128143.48576173055,75309.0886946307,SHORT_TERM_BUY,-5000.0,19000.0,-28000.0,17000.0,10000.0,0,554,295,585,469,2,0,25000.0,UNKNOWN,2026-09-07T08:30:42.135684+00:00,-5000.0,19000.0,-28000.0,17000.0,10000.0,,506,795,454,600,False,TSE,GOOD,False,利勤,UNKNOWN,-0.7559588348024504,-2.44456734117805,0.4151781501477547,7.59,1345,ordinary_stock,TWSE_T86,4426,利勤,4426,595,619,570,595,0,0,0.0,0.0,0.0,0.0,0.0,0.0,,590,615,586,610
